individual;development;r;DT;mortality_total;mortality_L2;mortality_L3;temp;loc;year;stage
DSW18009;NA;NA;NA;0;0;0;18;Domazlice;2013;pupa
DSW18010;NA;NA;NA;0;0;0;18;Domazlice;2013;pupa
DSW18021;NA;NA;NA;0;0;0;18;Domazlice;2013;pupa
KSW1801001;NA;NA;NA;0;0;0;18;Klatovy;2013;pupa
PSW18004;NA;NA;NA;0;0;0;18;Praha;2013;pupa
PSW18009;NA;NA;NA;0;0;0;18;Praha;2013;pupa
PSW18010;NA;NA;NA;0;0;0;18;Praha;2013;pupa
PSW1803003;NA;NA;NA;0;0;0;18;Praha;2013;pupa
PSW1803006;NA;NA;NA;0;0;0;18;Praha;2013;pupa
PSW21012;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21019;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21050;NA;NA;NA;1;1;1;21;Praha;2013;pupa
PSW21056;NA;NA;NA;1;1;1;21;Praha;2013;pupa
PSW21061;NA;NA;NA;1;1;1;21;Praha;2013;pupa
BSW21023;NA;NA;NA;1;1;1;21;Bestvi;2013;pupa
PSW21036;NA;NA;NA;1;1;1;21;Praha;2013;pupa
PSW18019;NA;NA;NA;1;1;1;18;Praha;2013;pupa
PSW21065;NA;NA;NA;1;1;1;21;Praha;2013;pupa
PSW21046;NA;NA;NA;1;1;1;21;Praha;2013;pupa
BSW21001001;NA;NA;NA;1;1;1;21;Bestvi;2013;pupa
BSW21002001;NA;NA;NA;1;1;1;21;Bestvi;2013;pupa
BSW21032;NA;NA;NA;1;1;1;21;Bestvi;2013;pupa
51B21;0;0;0;0;1;0;21;Bestvi;2012;0
52B21;0;0;0;0;1;0;21;Bestvi;2012;0
53B21;0;0;0;0;1;0;21;Bestvi;2012;0
54B21;0;0;0;0;1;0;21;Bestvi;2012;0
55B21;0;0;0;0;1;0;21;Bestvi;2012;0
56B21;0;0;0;0;1;0;21;Bestvi;2012;0
66P15;0;0;0;0;1;0;15;Praha;2012;0
67P15;0;0;0;0;1;0;15;Praha;2012;0
PSW2504001;0;0;0;0;0;0;25;Praha;2013;0
71B21;0;0;0;1;1;1;21;Bestvi;2012;0
72B21;0;0;0;1;1;1;21;Bestvi;2012;0
73B21;0;0;0;0;1;1;21;Bestvi;2012;0
74B21;0;0;0;0;1;1;21;Bestvi;2012;0
75B21;0;0;0;0;1;1;21;Bestvi;2012;0
76B21;0;0;0;0;1;1;21;Bestvi;2012;0
131P21;0;0;0;0;1;1;21;Praha;2012;0
83B21;0;0;0;1;1;1;21;Bestvi;2012;0
84B21;0;0;0;1;1;1;21;Bestvi;2012;0
4B15;0;0;0;0;1;1;15;Bestvi;2012;0
1B15;0;0;0;1;1;1;15;Bestvi;2012;0
2B15;0;0;0;1;1;1;15;Bestvi;2012;0
3B15;0;0;0;1;1;1;15;Bestvi;2012;0
22B15;0;0;0;0;1;1;15;Bestvi;2012;0
23B15;0;0;0;0;1;1;15;Bestvi;2012;0
24B15;0;0;0;0;1;1;15;Bestvi;2012;0
21B15;0;0;0;0;1;1;15;Bestvi;2012;0
20B15;0;0;0;1;1;1;15;Bestvi;2012;0
127P21;0;0;0;0;1;0;21;Praha;2012;0
25B15;0;0;0;0;1;0;15;Bestvi;2012;0
26B15;0;0;0;0;1;0;15;Bestvi;2012;0
27B15;0;0;0;0;1;0;15;Bestvi;2012;0
28B15;0;0;0;0;1;0;15;Bestvi;2012;0
29B15;0;0;0;0;1;0;15;Bestvi;2012;0
30B15;0;0;0;0;1;0;15;Bestvi;2012;0
31B15;0;0;0;0;1;0;15;Bestvi;2012;0
32B15;0;0;0;0;1;0;15;Bestvi;2012;0
33B15;0;0;0;0;1;0;15;Bestvi;2012;0
34B15;0;0;0;0;1;0;15;Bestvi;2012;0
35B15;0;0;0;0;1;0;15;Bestvi;2012;0
36B15;0;0;0;0;1;0;15;Bestvi;2012;0
37B15;0;0;0;0;1;0;15;Bestvi;2012;0
38B15;0;0;0;0;1;0;15;Bestvi;2012;0
39B15;0;0;0;0;1;0;15;Bestvi;2012;0
40B15;0;0;0;0;1;0;15;Bestvi;2012;0
77B21;0;0;0;0;1;0;21;Bestvi;2012;0
78B21;0;0;0;0;1;0;21;Bestvi;2012;0
79B21;0;0;0;0;1;0;21;Bestvi;2012;0
80B21;0;0;0;0;1;0;21;Bestvi;2012;0
81B21;0;0;0;0;1;0;21;Bestvi;2012;0
82B21;0;0;0;0;1;0;21;Bestvi;2012;0
85B21;0;0;0;0;0;0;21;Bestvi;2012;0
128P21;0;0;0;0;0;0;21;Praha;2012;0
129P21;0;0;0;0;0;0;21;Praha;2012;0
102B25;0;0;0;0;0;0;25;Bestvi;2012;0
103B25;0;0;0;0;0;0;25;Bestvi;2012;0
104B25;0;0;0;0;0;0;25;Bestvi;2012;0
105B25;0;0;0;0;0;0;25;Bestvi;2012;0
106B25;0;0;0;0;0;0;25;Bestvi;2012;0
107B25;0;0;0;0;0;0;25;Bestvi;2012;0
108B25;0;0;0;0;0;0;25;Bestvi;2012;0
109B25;0;0;0;0;0;0;25;Bestvi;2012;0
110B25;0;0;0;0;0;0;25;Bestvi;2012;0
111B25;0;0;0;0;0;0;25;Bestvi;2012;0
112B25;0;0;0;0;0;0;25;Bestvi;2012;0
113B25;0;0;0;0;0;0;25;Bestvi;2012;0
114B25;0;0;0;0;0;0;25;Bestvi;2012;0
130P21;0;0;0;0;0;0;21;Praha;2012;0
BSW21021;0;0;0;0;1;0;21;Bestvi;2013;0
BSW21019;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21020;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21011;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21009;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21010;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21013;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21015;0;0;0;0;0;0;21;Bestvi;2013;0
PSW21023;0;0;0;0;0;0;21;Praha;2013;0
BSW21005002;0;0;0;0;1;1;21;Bestvi;2013;0
PSW21008;0;0;0;0;0;0;21;Praha;2013;0
PSW21009;0;0;0;0;0;0;21;Praha;2013;0
BSW21022;0;0;0;0;0;0;21;Bestvi;2013;0
PSW21071;0;0;0;0;1;0;21;Praha;2013;0
PSW21072;0;0;0;0;1;0;21;Praha;2013;0
PSW21026;0;0;0;0;1;0;21;Praha;2013;0
PSW21030;0;0;0;0;1;0;21;Praha;2013;0
PSW21032;0;0;0;0;1;0;21;Praha;2013;0
PSW21031;0;0;0;0;0;0;21;Praha;2013;0
PSW21044;0;0;0;0;0;0;21;Praha;2013;0
PSW21045;0;0;0;0;1;0;21;Praha;2013;0
PSW21047;0;0;0;0;1;0;21;Praha;2013;0
PSW21049;0;0;0;0;1;0;21;Praha;2013;0
PSW21048;0;0;0;0;0;0;21;Praha;2013;0
BSW21030;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21031;0;0;0;0;0;0;21;Bestvi;2013;0
PSW21046;0;0;0;1;1;1;21;Praha;2013;0
11P15;0;0;0;0;1;0;15;Praha;2012;0
5B15;0;0;0;0;1;0;15;Bestvi;2012;0
6B15;0;0;0;0;1;0;15;Bestvi;2012;0
7B15;0;0;0;0;1;0;15;Bestvi;2012;0
8B15;0;0;0;0;1;0;15;Bestvi;2012;0
9B15;0;0;0;0;1;0;15;Bestvi;2012;0
138P15;0;0;0;0;0;0;15;Praha;2012;0
139P15;0;0;0;0;0;0;15;Praha;2012;0
133B15;0;0;0;0;0;0;15;Bestvi;2012;0
134B15;0;0;0;0;0;0;15;Bestvi;2012;0
135R15;0;0;0;0;0;0;15;Praha;2012;0
PSW21037;0;0;0;0;1;0;21;Praha;2013;0
DSW18023;0;0;0;0;1;0;18;Domazlice;2013;0
DSW18022;0;0;0;0;0;0;18;Domazlice;2013;0
KSW18007;0;0;0;0;0;0;18;Klatovy;2013;0
PSW21038;0;0;0;0;0;0;21;Praha;2013;0
PSW21036;0;0;0;1;1;1;21;Praha;2013;0
DSW18003;0;0;0;0;0;0;18;Domazlice;2013;0
PSW21060;0;0;0;0;1;0;21;Praha;2013;0
BSW18003;0;0;0;0;1;0;18;Bestvi;2013;0
PSW18011;0;0;0;0;1;0;18;Praha;2013;0
PSW21063;0;0;0;0;1;0;21;Praha;2013;0
PSW21062;0;0;0;0;0;0;21;Praha;2013;0
BSW21018;0;0;0;0;0;0;21;Bestvi;2013;0
PSW21024;0;0;0;0;0;0;21;Praha;2013;0
PSW21059;0;0;0;0;0;0;21;Praha;2013;0
PSW21064;0;0;0;0;0;0;21;Praha;2013;0
PSW21061;0;0;0;1;1;1;21;Praha;2013;0
PSW21065;0;0;0;1;1;1;21;Praha;2013;0
BSW21024;0;0;0;0;1;0;21;Bestvi;2013;0
BSW21025;0;0;0;0;1;0;21;Bestvi;2013;0
PSW21020;0;0;0;0;1;0;21;Praha;2013;0
BSW21027;0;0;0;0;1;0;21;Bestvi;2013;0
BSW21007;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21012;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21026;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21028;0;0;0;0;0;0;21;Bestvi;2013;0
PSW21022;0;0;0;0;0;0;21;Praha;2013;0
BSW21023;0;0;0;1;1;1;21;Bestvi;2013;0
BSW21008;0;0;0;0;1;0;21;Bestvi;2013;0
PSW21015;0;0;0;0;0;0;21;Praha;2013;0
PSW21018;0;0;0;0;0;0;21;Praha;2013;0
PSW21017;0;0;0;0;0;0;21;Praha;2013;0
PSW21016;0;0;0;0;0;0;21;Praha;2013;0
PSW21010;0;0;0;0;0;0;21;Praha;2013;0
PSW21011;0;0;0;0;0;0;21;Praha;2013;0
PSW21001;0;0;0;0;0;0;21;Praha;2013;0
PSW21002;0;0;0;0;0;0;21;Praha;2013;0
PSW21003;0;0;0;0;0;0;21;Praha;2013;0
PSW21004;0;0;0;0;0;0;21;Praha;2013;0
PSW21066;0;0;0;0;1;0;21;Praha;2013;0
PSW21067;0;0;0;0;1;0;21;Praha;2013;0
PSW21068;0;0;0;0;0;0;21;Praha;2013;0
PSW21069;0;0;0;0;0;0;21;Praha;2013;0
PSW21070;0;0;0;0;0;0;21;Praha;2013;0
BSW18035;0;0;0;0;0;0;18;Bestvi;2013;0
DSW18027;0;0;0;0;0;0;18;Domazlice;2013;0
BSW2100?;0;0;0;0;0;0;21;Bestvi;2013;0
PSW21040;0;0;0;0;1;0;21;Praha;2013;0
PSW21041;0;0;0;0;1;0;21;Praha;2013;0
PSW21042;0;0;0;0;1;0;21;Praha;2013;0
BSW18026;0;0;0;0;1;0;18;Bestvi;2013;0
DSW18024;0;0;0;0;0;0;18;Domazlice;2013;0
PSW21043;0;0;0;0;0;0;21;Praha;2013;0
PSW21033;0;0;0;0;1;0;21;Praha;2013;0
DSW18016;0;0;0;0;1;0;18;Domazlice;2013;0
DSW18017;0;0;0;0;1;0;18;Domazlice;2013;0
PSW18017;0;0;0;0;0;0;18;Praha;2013;0
PSW18018;0;0;0;0;0;0;18;Praha;2013;0
PSW21027;0;0;0;0;0;0;21;Praha;2013;0
PSW21028;0;0;0;0;0;0;21;Praha;2013;0
PSW21058;0;0;0;0;1;0;21;Praha;2013;0
DSW18026;0;0;0;0;1;0;18;Domazlice;2013;0
BSW18028;0;0;0;0;1;0;18;Bestvi;2013;0
PSW21057;0;0;0;0;0;0;21;Praha;2013;0
BSW18029;0;0;0;0;0;0;18;Bestvi;2013;0
BSW21032;0;0;0;1;1;1;21;Bestvi;2013;0
BSW21029;0;0;0;0;0;0;21;Bestvi;2013;0
PSW21053;0;0;0;0;1;0;21;Praha;2013;0
PSW21052;0;0;0;0;1;0;21;Praha;2013;0
PSW21054;0;0;0;0;1;0;21;Praha;2013;0
PSW21055;0;0;0;0;1;0;21;Praha;2013;0
PSW21051;0;0;0;0;1;0;21;Praha;2013;0
PSW18031;0;0;0;0;1;0;18;Praha;2013;0
BSW18027;0;0;0;0;0;0;18;Bestvi;2013;0
DSW18025;0;0;0;0;0;0;18;Domazlice;2013;0
PSW21050;0;0;0;1;1;1;21;Praha;2013;0
PSW21056;0;0;0;1;1;1;21;Praha;2013;0
BSW18007;0;0;0;0;1;0;18;Bestvi;2013;0
PSW21029;0;0;0;0;0;0;21;Praha;2013;0
BSW18009;0;0;0;0;1;0;18;Bestvi;2013;0
PSW18014;0;0;0;0;1;0;18;Praha;2013;0
PSW18015;0;0;0;0;1;0;18;Praha;2013;0
PSW18013;0;0;0;0;1;0;18;Praha;2013;0
BSW18005;0;0;0;0;1;0;18;Bestvi;2013;0
DSW18012;0;0;0;0;0;0;18;Domazlice;2013;0
PSW18006;0;0;0;0;0;0;18;Praha;2013;0
PSW18008;0;0;0;0;0;0;18;Praha;2013;0
PSW21014;0;0;0;0;0;0;21;Praha;2013;0
KSW18003;0;0;0;0;1;0;18;Klatovy;2013;0
PSW18030;0;0;0;0;0;0;18;Praha;2013;0
PSW21005;0;0;0;0;1;0;21;Praha;2013;0
PSW21006;0;0;0;0;1;0;21;Praha;2013;0
BSW21004002;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21004003;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21004004;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21004005;0;0;0;0;0;0;21;Bestvi;2013;0
PSW18034;0;0;0;0;1;0;18;Praha;2013;0
PSW18033;0;0;0;0;1;0;18;Praha;2013;0
BSW18032;0;0;0;0;1;0;18;Bestvi;2013;0
KSW18009;0;0;0;0;0;0;18;Klatovy;2013;0
PSW18032;0;0;0;0;0;0;18;Praha;2013;0
BSW18001;0;0;0;0;1;0;18;Bestvi;2013;0
KSW18011;0;0;0;0;1;0;18;Klatovy;2013;0
PSW18039;0;0;0;0;1;0;18;Praha;2013;0
PSW18005;0;0;0;0;1;0;18;Praha;2013;0
DSW18007;0;0;0;0;0;0;18;Domazlice;2013;0
BSW18038;0;0;0;0;0;0;18;Bestvi;2013;0
PSW18003;0;0;0;0;0;0;18;Praha;2013;0
BSW21001001;0;0;0;1;1;1;21;Bestvi;2013;0
PSW18035;0;0;0;0;1;0;18;Praha;2013;0
DSW18028;0;0;0;0;0;0;18;Domazlice;2013;0
BSW18036;0;0;0;0;0;0;18;Bestvi;2013;0
BSW18037;0;0;0;0;0;0;18;Bestvi;2013;0
KSW18010;0;0;0;0;0;0;18;Klatovy;2013;0
PSW18036;0;0;0;0;0;0;18;Praha;2013;0
PSW18037;0;0;0;0;0;0;18;Praha;2013;0
PSW18038;0;0;0;0;0;0;18;Praha;2013;0
BSW18006;0;0;0;0;0;0;18;Bestvi;2013;0
BSW18030;0;0;0;0;0;0;18;Bestvi;2013;0
BSW18031;0;0;0;0;0;0;18;Bestvi;2013;0
DSW18019;0;0;0;0;1;0;18;Domazlice;2013;0
BSW18016;0;0;0;0;1;0;18;Bestvi;2013;0
BSW18014;0;0;0;0;1;0;18;Bestvi;2013;0
BSW18015;0;0;0;0;1;0;18;Bestvi;2013;0
BSW18017;0;0;0;0;1;0;18;Bestvi;2013;0
PSW18022;0;0;0;0;1;0;18;Praha;2013;0
PSW21034;0;0;0;0;1;0;21;Praha;2013;0
DSW18020;0;0;0;0;1;0;18;Domazlice;2013;0
DSW18018;0;0;0;0;1;0;18;Domazlice;2013;0
PSW18020;0;0;0;0;0;0;18;Praha;2013;0
PSW18021;0;0;0;0;0;0;18;Praha;2013;0
PSW18019;0;0;0;1;1;1;18;Praha;2013;0
86P15;0;0;0;0;1;0;15;Praha;2012;0
87P15;0;0;0;0;1;0;15;Praha;2012;0
88P15;0;0;0;0;1;0;15;Praha;2012;0
89P15;0;0;0;0;1;0;15;Praha;2012;0
90P15;0;0;0;0;1;0;15;Praha;2012;0
91P15;0;0;0;0;1;0;15;Praha;2012;0
92P15;0;0;0;0;1;0;15;Praha;2012;0
93P15;0;0;0;0;1;0;15;Praha;2012;0
45B15;0;0;0;0;0;0;15;Bestvi;2012;0
46B15;0;0;0;0;0;0;15;Bestvi;2012;0
94P15;0;0;0;0;0;0;15;Praha;2012;0
95P15;0;0;0;0;0;0;15;Praha;2012;0
96P15;0;0;0;0;0;0;15;Praha;2012;0
97P15;0;0;0;0;0;0;15;Praha;2012;0
PSW18028;0;0;0;0;1;0;18;Praha;2013;0
BSW18020;0;0;0;0;1;0;18;Bestvi;2013;0
BSW18023;0;0;0;0;1;0;18;Bestvi;2013;0
KSW18005;0;0;0;0;1;0;18;Klatovy;2013;0
PSW18027;0;0;0;0;1;0;18;Praha;2013;0
PSW18029;0;0;0;0;1;0;18;Praha;2013;0
KSW18004;0;0;0;0;0;0;18;Klatovy;2013;0
BSW18021;0;0;0;0;0;0;18;Bestvi;2013;0
BSW18022;0;0;0;0;0;0;18;Bestvi;2013;0
PSW18012;0;0;0;0;1;0;18;Praha;2013;0
DSW18005;0;0;0;0;1;0;18;Domazlice;2013;0
BSW18025;0;0;0;0;1;0;18;Bestvi;2013;0
DSW18006;0;0;0;0;1;0;18;Domazlice;2013;0
KSW18002;0;0;0;0;1;0;18;Klatovy;2013;0
BSW18024;0;0;0;0;1;0;18;Bestvi;2013;0
PSW21039;0;0;0;0;0;0;21;Praha;2013;0
KSW18006;0;0;0;0;0;0;18;Klatovy;2013;0
KSW1801006;0;0;0;0;1;0;18;Klatovy;2013;0
PSW21013;0;0;0;0;0;0;21;Praha;2013;0
PSW21025;0;0;0;0;0;0;21;Praha;2013;0
PSW15016;0;0;0;0;1;0;15;Praha;2013;0
BSW15009;0;0;0;0;0;0;15;Bestvi;2013;0
BSW15008;0;0;0;0;0;0;15;Bestvi;2013;0
BSW15010;0;0;0;0;0;0;15;Bestvi;2013;0
BSW15006;0;0;0;0;0;0;15;Bestvi;2013;0
BSW15007;0;0;0;0;0;0;15;Bestvi;2013;0
DSW18015;0;0;0;0;1;0;18;Domazlice;2013;0
PSW18016;0;0;0;0;0;0;18;Praha;2013;0
KSW18013;0;0;0;0;1;0;18;Klatovy;2013;0
KSW18012;0;0;0;0;0;0;18;Klatovy;2013;0
KSW18008;0;0;0;0;1;0;18;Klatovy;2013;0
BSW18034;0;0;0;0;1;0;18;Bestvi;2013;0
BSW18033;0;0;0;0;0;0;18;Bestvi;2013;0
BSW18010;0;0;0;0;0;0;18;Bestvi;2013;0
BSW15001;0;0;0;0;0;0;15;Bestvi;2013;0
PSW15008;0;0;0;0;0;0;15;Praha;2013;0
BSW15005;0;0;0;0;0;0;15;Bestvi;2013;0
PSW15009;0;0;0;0;0;0;15;Praha;2013;0
BSW15004;0;0;0;0;0;0;15;Bestvi;2013;0
PSW1803005;0;0;0;0;1;0;18;Praha;2013;0
PSW15001;0;0;0;0;1;0;15;Praha;2013;0
PSW15003;0;0;0;0;1;0;15;Praha;2013;0
PSW15002;0;0;0;0;0;0;15;Praha;2013;0
PSW18025;0;0;0;0;1;0;18;Praha;2013;0
BSW18019;0;0;0;0;1;0;18;Bestvi;2013;0
PSW18024;0;0;0;0;1;0;18;Praha;2013;0
PSW18026;0;0;0;0;1;0;18;Praha;2013;0
PSW15005;0;0;0;0;0;0;15;Praha;2013;0
PSW18023;0;0;0;0;1;0;18;Praha;2013;0
PSW15004;0;0;0;0;1;0;15;Praha;2013;0
BSW15002;0;0;0;0;0;0;15;Bestvi;2013;0
BSW18018;0;0;0;0;0;0;18;Bestvi;2013;0
BSW18018;0;0;0;0;0;0;18;Bestvi;2013;0
PSW15010;0;0;0;0;0;0;15;Praha;2013;0
68P15;0;0;0;0;0;0;15;Praha;2012;0
69P15;0;0;0;0;0;0;15;Praha;2012;0
PSW15006;0;0;0;0;0;0;15;Praha;2013;0
BSW15003;0;0;0;0;0;0;15;Bestvi;2013;0
PSW15007;0;0;0;0;0;0;15;Praha;2013;0
PSW15012;0;0;0;0;0;0;15;Praha;2013;0
136P15;0;0;0;0;1;1;15;Praha;2012;0
137P15;0;0;0;0;0;0;15;Praha;2012;0
PSW15011;0;0;0;0;0;0;15;Praha;2013;0
PSW15015;0;0;0;0;1;0;15;Praha;2013;0
PSW15014;0;0;0;0;0;0;15;Praha;2013;0
PSW15013;0;0;0;0;0;0;15;Praha;2013;0
100P15;0;0;0;0;0;0;15;Praha;2012;0
10B15;0;0;0;0;0;0;15;Bestvi;2012;0
132P21;0;0;0;0;1;1;21;Praha;2012;0
125B25;0;0;0;0;1;1;25;Bestvi;2012;0
DSW18001;0;0;0;1;1;1;18;Domazlice;2013;0
DSW18001;0;0;0;1;1;1;18;Domazlice;2013;0
12P15;0;0;0;1;1;1;15;Praha;2012;0
DSW18002;0;0;0;0;1;1;18;Domazlice;2013;0
13P15;0;0;0;0;1;1;15;Praha;2012;0
99P15;0;0;0;1;1;1;15;Praha;2012;0
14P15;0;0;0;0;1;1;15;Praha;2012;0
BSW21014;0;0;0;0;1;0;21;Bestvi;2013;0
PSW1803002;0;0;0;0;1;0;18;Praha;2013;0
DSW18004;0;0;0;0;1;0;18;Domazlice;2013;0
PSW2504002;0;0;0;0;1;0;25;Praha;2013;0
BSW21004;0;0;0;0;1;0;21;Bestvi;2013;0
BSW21003;0;0;0;0;1;0;21;Bestvi;2013;0
BSW21005;0;0;0;0;1;0;21;Bestvi;2013;0
KSW1801003;0;0;0;0;1;0;18;Klatovy;2013;0
KSW1801002;0;0;0;0;1;0;18;Klatovy;2013;0
PSW18002;0;0;0;0;1;0;18;Praha;2013;0
BSW21006;0;0;0;0;1;0;21;Bestvi;2013;0
PSW21007;0;0;0;0;1;0;21;Praha;2013;0
57B21;0;0;0;0;1;0;21;Bestvi;2012;0
KSW1801004;0;0;0;0;1;0;18;Klatovy;2013;0
PSW18007;0;0;0;0;1;0;18;Praha;2013;0
BSW18004;0;0;0;0;1;0;18;Bestvi;2013;0
PSW1803004;0;0;0;0;1;0;18;Praha;2013;0
KSW18001;0;0;0;0;1;0;18;Klatovy;2013;0
115B25;0;0;0;0;1;0;25;Bestvi;2012;0
116B25;0;0;0;0;1;0;25;Bestvi;2012;0
117B25;0;0;0;0;1;0;25;Bestvi;2012;0
118B25;0;0;0;0;1;0;25;Bestvi;2012;0
119B25;0;0;0;0;1;0;25;Bestvi;2012;0
120B25;0;0;0;0;1;0;25;Bestvi;2012;0
121B25;0;0;0;0;1;0;25;Bestvi;2012;0
122B25;0;0;0;0;1;0;25;Bestvi;2012;0
123B25;0;0;0;0;1;0;25;Bestvi;2012;0
124B25;0;0;0;0;1;0;25;Bestvi;2012;0
98P15;0;0;0;0;1;0;15;Praha;2012;0
BSW18002;0;0;0;0;1;0;18;Bestvi;2013;0
DSW18011;0;0;0;0;1;0;18;Domazlice;2013;0
PSW18001;0;0;0;0;1;0;18;Praha;2013;0
15P15;0;0;0;0;1;0;15;Praha;2012;0
41B15;0;0;0;0;1;0;15;Bestvi;2012;0
42B15;0;0;0;0;1;0;15;Bestvi;2012;0
16P15;0;0;0;0;1;0;15;Praha;2012;0
43B15;0;0;0;0;1;0;15;Bestvi;2012;0
DSW18008;0;0;0;0;0;0;18;Domazlice;2013;0
PSW1803001;0;0;0;0;0;0;18;Praha;2013;0
PSW21021;0;0;0;0;0;0;21;Praha;2013;0
BSW21004001;0;0;0;0;0;0;21;Bestvi;2013;0
PSW21035;0;0;0;0;0;0;21;Praha;2013;0
BSW21001;0;0;0;0;0;0;21;Bestvi;2013;0
BSW18013;0;0;0;0;0;0;18;Bestvi;2013;0
KSW1801005;0;0;0;0;0;0;18;Klatovy;2013;0
BSW21002;0;0;0;0;0;0;21;Bestvi;2013;0
DSW18013;0;0;0;0;0;0;18;Domazlice;2013;0
126B25;0;0;0;0;0;0;25;Bestvi;2012;0
17P15;0;0;0;0;0;0;15;Praha;2012;0
18P15;0;0;0;0;0;0;15;Praha;2012;0
19P15;0;0;0;0;0;0;15;Praha;2012;0
44B15;0;0;0;0;0;0;15;Bestvi;2012;0
58B21;0;0;0;0;0;0;21;Bestvi;2012;0
BSW18008;0;0;0;0;0;0;18;Bestvi;2013;0
BSW18011;0;0;0;0;0;0;18;Bestvi;2013;0
BSW21003001;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21005001;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21016;0;0;0;0;0;0;21;Bestvi;2013;0
BSW21017;0;0;0;0;0;0;21;Bestvi;2013;0
DSW18009;0;0;0;0;0;0;18;Domazlice;2013;0
DSW18010;0;0;0;0;0;0;18;Domazlice;2013;0
DSW18021;0;0;0;0;0;0;18;Domazlice;2013;0
KSW1801001;0;0;0;0;0;0;18;Klatovy;2013;0
PSW18004;0;0;0;0;0;0;18;Praha;2013;0
PSW18009;0;0;0;0;0;0;18;Praha;2013;0
PSW18010;0;0;0;0;0;0;18;Praha;2013;0
PSW1803003;0;0;0;0;0;0;18;Praha;2013;0
PSW1803006;0;0;0;0;0;0;18;Praha;2013;0
PSW21012;0;0;0;0;0;0;21;Praha;2013;0
PSW21019;0;0;0;0;0;0;21;Praha;2013;0
BSW21002001;0;0;0;1;1;1;21;Bestvi;2013;0
